	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
824	2	0.3614895549500454	8.15541719709124	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.596	843	683	687	763	737	1027	741	865	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0806	adam	5	+accuracy	0.8329822097378277	2548.588	00:00:30	6	843	683	687	709	737	1027	687	865	2.3809175019183857	0	0.3260672116257947	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	17.436944116864886
825	0	0.2670299727520436	29444.971595982144	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	196		360.0	cnn	seq2vec	300.0	True	embedding	classifier	2565.184	825	809	899	743	1155	769	709	851	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0935	adam	5	+accuracy	0.3150749063670412	2565.124	00:00:38	4	825	809	899	743	1155	769	709	851	38879.7987344006	0	0.2025431425976385	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	56888.33235212054
826	1	0.3723887375113533	1.6301714215959822	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6]	314		263.0	cnn	seq2vec	300.0	True	embedding	classifier	2562.596	767	847	709	991	757	687	821	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0052	adam	5	+accuracy	0.7615870786516854	2562.596	00:00:43	5	767	749	709	991	225	687	787	687	1.4330612645948424	0	0.329700272479564	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.865947553089687
827	0	0.37693006357856496	1.4023524795259747	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.464	687	1273	687	713	687	849	805	685	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0233	adam	5	+accuracy	0.9260299625468165	2549.464	00:00:26	4	687	1273	0	713	687	351	805	685	0.23547187365228764	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7642532348632813
828	1	0.36330608537693004	2.3178647552217755	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.832	687	769	775	685	685	727	787	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0436	adam	5	+accuracy	0.8905664794007491	2548.832	00:00:34	5	10	769	775	685	685	249	787	745	0.5393556686962365	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.0774006911686485
829	2	0.35513169845594916	6.532974924360003	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.824	891	947	795	687	759	747	687	835	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0755	adam	5	+accuracy	0.8691479400749064	2549.82	00:00:37	6	891	469	329	541	759	747	687	835	1.4548276398847166	0	0.34332425068119893	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	17.60201903751918
830	0	0.3405994550408719	2.041852879524231	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.004	687	847	799	685	1391	687	717	877	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0671	adam	5	+accuracy	0.8270131086142322	2549.0	00:00:31	4	685	847	799	685	1391	687	717	685	1.3109050146984251	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9.545305606297084
831	3	0.2506811989100817	4732.908632114955	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6]	212		97.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.032	729	1319	745	713	687	785	827	711	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0793	adam	5	+accuracy	0.39360955056179775	2557.024	00:00:56	7	729	1319	745	687	687	785	735	711	8185.04245006547	0	0.23614895549500453	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	49135.24373604911
832	0	0.3941871026339691	1.3270526613507951	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.52	715	687	803	795	687	687	755	771	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0054	adam	5	+accuracy	0.9755383895131086	2549.52	00:00:27	4	715	687	803	311	685	687	755	771	0.09394920029946034	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8829404864992414
833	0	0.37693006357856496	1.3903008018221175	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.944	745	871	687	739	755	763	805	811	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0199	adam	5	+accuracy	0.9480337078651685	2552.936	00:00:26	4	745	871	687	10	755	763	805	811	0.16970867556188438	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.6681100027901787
834	8	0.34877384196185285	5.235930728912353	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6]	111		351.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.16	727	757	845	687	727	917	857	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0073	adam	5	+accuracy	0.6616338951310862	2557.156	00:01:32	12	727	757	845	687	727	917	857	1239	3.862170692686731	0	0.28973660308810173	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	28.457428441728865
835	6	0.26248864668483196	20493.938464239665	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	132		441.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.676	761	915	739	773	757	687	749	747	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.082	adam	5	+accuracy	0.30407303370786515	2559.672	00:01:32	10	761	915	547	773	723	687	745	747	72777.6630175261	0	0.21435059037238874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	405890.32089146203
836	0	0.2579473206176203	49033.36489955357	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7]	265		455.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.228	783	1103	717	735	791	727	805	829	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0974	adam	5	+accuracy	0.28885767790262173	2560.224	00:00:37	4	685	1103	717	735	791	727	803	829	108347.32525749064	0	0.2198001816530427	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	54821.70304129464
837	4	0.2724795640326976	2.5147147621427264	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.2		maxpool		True		393.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2573.508	1023	709	821	709	789	1135	885	743	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0442	adam	5	+accuracy	0.23338014981273408	2573.496	00:01:56	8	1023	709	0	701	789	1135	683	743	2.076135365257549	0	0.26975476839237056	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9159066234316144
838	1	0.3723887375113533	1.7063286781311036	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.476	925	1069	761	687	687	1041	859	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0275	adam	5	+accuracy	0.9257958801498127	2552.452	00:00:33	5	925	1069	761	687	687	1041	859	261	0.25835846829112996	0	0.3614895549500454	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.583197437013898
839	13	0.3496821071752952	43.30217399597168	False		True	single_id	just_spaces	semisupervised_text_classification_json	17	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.772	741	687	731	1145	807	791	765	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0788	adam	5	+accuracy	0.9339887640449438	2549.772	00:01:36	17	681	687	731	1145	0	0	765	837	2.0223977852626684	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	59.16904743739537
840	2	0.24977293369663942	4379.146794782366	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	368		397.0	cnn	seq2vec	300.0	True	embedding	classifier	2558.1	801	741	687	869	687	703	891	747	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0549	adam	5	+accuracy	0.3922050561797753	2558.1	00:01:05	6	687	707	0	869	685	451	891	747	6848.229819765698	0	0.22797456857402362	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	34416.40958426339
841	8	0.26067211625794734	20920.692257254464	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6]	394		498.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.896	687	769	775	687	735	727	787	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0548	adam	5	+accuracy	0.4371488764044944	2557.896	00:01:48	12	687	0	687	687	735	0	787	707	29368.539678700407	0	0.20708446866485014	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	661835.8715401785
842	7	0.33605812897366033	2.8842130524771554	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4		maxpool		True		353.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2558.152	815	743	879	687	877	923	1039	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0191	adam	5	+accuracy	0.763810861423221	2558.144	00:01:54	11	815	743	701	355	865	923	1039	745	0.9093506358535995	0	0.31607629427792916	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.407417249679566
843	0	0.2742960944595822	1.6646214280809675	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		meanpool		True		410.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2566.724	703	1087	687	687	1045	739	939	829	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.093	adam	5	+accuracy	0.2495318352059925	2566.724	00:01:01	4	703	1087	687	687	1045	739	915	829	1.7530332674247942	0	0.2652134423251589	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6567885671343123
844	7	0.34150772025431425	2.3165303230285645	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.2		meanpool		True		288.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2562.864	763	721	875	801	1287	717	877	905	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.092	adam	5	+accuracy	0.4112827715355805	2562.864	00:01:48	11	763	721	687	717	1235	717	153	877	1.9418689445609905	0	0.3151680290644868	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.1056429726736887
845	5	0.2706630336058129	1.9531169244221278	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3		final_state		True		206.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.8	719	805	751	707	829	709	745	717	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0598	adam	5	+accuracy	0.23314606741573032	2555.796	00:01:31	9	719	801	751	707	829	709	745	687	2.460315776674935	0	0.17983651226158037	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7716766698019843
846	8	0.3024523160762943	1.5787997688565936	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2		meanpool		True		297.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2560.296	899	947	717	747	971	875	735	1221	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0494	adam	5	+accuracy	0.2936563670411985	2560.292	00:02:41	12	899	947	703	747	969	687	685	1057	1.6015820195165913	0	0.2888283378746594	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5692846502576556
847	2	0.26612170753860126	1.861312620980399	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2		attention		True		362.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2566.936	683	857	737	687	781	687	751	737	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0762	adam	5	+accuracy	0.2243679775280899	2566.936	00:01:20	6	683	857	737	343	781	687	751	737	2.155970312682877	0	0.23978201634877383	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3450975622449604
848	0	0.26067211625794734	6.765259388514927	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		maxpool		True		481.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.796	767	847	709	991	757	687	821	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0882	adam	5	+accuracy	0.2302200374531835	2555.792	00:00:52	4	767	749	709	991	451	0	787	687	9.703024710608778	0	0.2098092643051771	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.037945570264544
849	1	0.3923705722070845	1.6960127796445574	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.38	747	1051	687	687	761	1117	749	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.027	adam	5	+accuracy	0.9415964419475655	2549.376	00:00:33	5	747	1051	225	687	761	1117	749	687	0.20391268996096282	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.576929433005197
850	5	0.27974568574023617	2.1985166004725865	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3		maxpool		True		82.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2553.204	933	847	681	991	757	869	1047	719	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0672	adam	5	+accuracy	0.23958333333333334	2553.204	00:01:36	9	503	847	681	835	757	687	821	345	2.2480189224307456	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8136663096291679
851	10	0.28337874659400547	3.6082970074244907	False		True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.3		maxpool		True		334.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2570.904	865	1085	737	733	751	805	753	783	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0677	adam	5	+accuracy	0.2401685393258427	2570.9	00:02:23	14	865	353	737	733	685	743	687	587	5.17097075333756	0	0.27157129881925524	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.839899921417237
852	1	0.3851044504995459	1.604012724331447	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2557.88	687	729	703	805	745	687	763	781	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0176	adam	5	+accuracy	0.963249063670412	2557.872	00:00:34	5	165	253	703	805	745	685	0	685	0.12946708500385284	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.938110937391009
853	5	0.3188010899182561	2.2746696949005125	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3		meanpool		True		337.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2559.24	683	857	737	687	781	687	751	737	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0899	adam	5	+accuracy	0.3082865168539326	2559.224	00:01:39	9	683	805	737	687	781	687	751	737	2.463651518250226	0	0.3115349682107175	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.109798775400434
854	0	0.26430517711171664	5.068700899396624	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	443		304.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.156	825	809	899	743	1155	885	709	851	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0096	adam	5	+accuracy	0.39653558052434457	2560.156	00:00:45	4	825	809	899	737	1155	769	709	851	16.684830800424354	0	0.26248864668483196	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	37.0718346459525
855	11	0.2688465031789282	1943454.70625	False		True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	270		495.0	cnn	seq2vec	300.0	True	embedding	classifier	2563.98	729	949	817	1195	831	1067	855	883	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0933	adam	5	+accuracy	0.44452247191011235	2563.98	00:02:10	15	729	949	817	389	829	0	395	731	9400.439330849755	0	0.22979109900090827	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2448659.4113839287
856	0	0.34150772025431425	1.8990195342472622	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	156		435.0	cnn	seq2vec	300.0	True	embedding	classifier	2562.804	933	841	681	991	757	687	821	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0069	adam	5	+accuracy	0.5907069288389513	2562.796	00:00:39	4	767	451	681	991	757	687	821	685	2.092788373709618	0	0.3278837420526794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.8449575083596366
857	1	0.36966394187102636	2.3425967250551496	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.04	861	755	687	715	865	753	1069	713	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0497	adam	5	+accuracy	0.9112827715355806	2552.04	00:00:27	5	861	755	687	311	865	753	987	713	0.4225307611909029	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.937630074364798
858	8	0.27338782924613986	1648.47423248291	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2					300.0			[1, 2, 3, 4, 5]	195		347.0	cnn	seq2vec	300.0	True	embedding	classifier	2563.032	687	769	765	687	733	727	791	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0258	adam	5	+accuracy	0.3655196629213483	2563.028	00:01:29	12	687	769	521	685	189	727	779	745	207.2518474372585	0	0.21707538601271573	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4985.448793247768
859	0	0.25340599455040874	4112.81385672433	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7]	313		287.0	cnn	seq2vec	300.0	True	embedding	classifier	2580.2	757	843	699	861	687	779	839	881	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.05	adam	5	+accuracy	0.34995318352059923	2580.2	00:00:42	4	757	843	699	861	687	779	839	10	6868.339977421564	0	0.25340599455040874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5829.481766183036
860	3	0.36693914623069934	4.208929191316877	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.464	741	837	687	759	687	1171	847	753	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0484	adam	5	+accuracy	0.928253745318352	2549.464	00:00:48	7	741	837	687	759	687	1171	847	753	0.3929192916061101	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.24302806854248
861	3	0.26793823796548594	199.60289938790459	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	443		122.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.164	947	871	749	805	733	807	979	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0205	adam	5	+accuracy	0.5298455056179775	2559.156	00:01:08	7	747	871	749	805	733	807	685	1239	26.430020670765796	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	258.8380355834961
862	2	0.3533151680290645	5.989449555533273	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.384	827	687	701	795	749	701	723	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0729	adam	5	+accuracy	0.8684456928838952	2549.372	00:00:36	6	827	687	701	795	749	701	723	731	1.3542679341768058	0	0.33060853769300635	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	15.57312548501151
863	7	0.259763851044505	177111.43479352677	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6]	221		367.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.092	925	1033	847	747	687	1041	811	697	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0988	adam	5	+accuracy	0.37546816479400746	2564.084	00:01:19	11	925	427	753	747	687	1041	453	10	327073.6480539729	0	0.17257039055404177	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2063668.89375
864	1	0.26248864668483196	1.6154956204550608	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2		attention		True		218.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2558.732	947	981	743	687	731	757	979	709	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0641	adam	5	+accuracy	0.23349719101123595	2558.732	00:00:55	5	947	981	743	183	731	757	979	709	1.7945437797446375	0	0.23433242506811988	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6544328689575196
865	7	0.2742960944595822	6983.664903041295	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7]	329		190.0	cnn	seq2vec	300.0	True	embedding	classifier	2567.648	917	947	795	687	759	747	885	837	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0433	adam	5	+accuracy	0.5060861423220974	2567.64	00:01:40	11	917	857	779	0	759	747	877	835	295.9057095439247	0	0.24159854677565848	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	14794.039522879464
